数据集,时间,确认,治愈,死亡,新增确诊,新增治愈,新增死亡,治愈/确认（千分比）,死亡/确认（千分比）,确认/人口（千分比）,死亡/人口（千分比）,治愈/人口（千分比）,确认/平方公里（千分比）,治愈/平方公里（千分比）,死亡/平方公里（千分比）,数据源,级别,洲,国家,省,市,区县,乡镇,村庄,建筑物,经度,纬度
COVID-19_Baidu,2020-06-17 23:59:00,11,11,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广西,玉林,,,,,110.164756,22.636379
COVID-19_Baidu,2020-06-17 23:59:00,11,11,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,辽宁,盘锦,,,,,122.070714,41.119997
COVID-19_Baidu,2020-06-17 23:59:00,11,11,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,辽宁,丹东,,,,,124.354706,40.000499
COVID-19_Baidu,2020-06-17 23:59:00,11,11,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,内蒙古,鄂尔多斯,,,,,109.781327,39.608266
COVID-19_Baidu,2020-06-17 23:59:00,11,11,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,内蒙古,包头,,,,,109.840347,40.657449
COVID-19_Baidu,2020-06-17 23:59:00,10,10,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,河北,境外输入,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,10,9,1,0,0,0,900.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,新疆,第四师,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,10,10,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,县,巫山县,,,,109.879153,31.074834
COVID-19_Baidu,2020-06-17 23:59:00,10,10,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,县,丰都县,,,,107.730895,29.8635
COVID-19_Baidu,2020-06-17 23:59:00,10,10,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,铜梁区,,,,106.056404,29.844811
COVID-19_Baidu,2020-06-17 23:59:00,10,10,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,北京,市辖区,顺义区,,,,116.654561,40.130347
COVID-19_Baidu,2020-06-17 23:59:00,10,10,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,贵州,黔东南,,,,,107.982859,26.583442
COVID-19_Baidu,2020-06-17 23:59:00,10,10,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,贵州,铜仁,,,,,109.189598,27.731514
COVID-19_Baidu,2020-06-17 23:59:00,10,9,1,0,0,0,900.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,贵州,六盘水,,,,,104.830359,26.592666
COVID-19_Baidu,2020-06-17 23:59:00,10,10,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广东,揭阳,,,,,116.372831,23.549993
COVID-19_Baidu,2020-06-17 23:59:00,10,9,1,0,0,0,900.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广东,韶关,,,,,113.597522,24.810403
COVID-19_Baidu,2020-06-17 23:59:00,10,10,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,浙江,舟山,,,,,122.207215,29.985295
COVID-19_Baidu,2020-06-17 23:59:00,10,10,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,浙江,湖州,,,,,120.086823,30.894348
COVID-19_Baidu,2020-06-17 23:59:00,10,10,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,山西,晋城,,,,,112.851831,35.490701
COVID-19_Baidu,2020-06-17 23:59:00,10,9,1,0,0,0,900.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,河北,秦皇岛,,,,,119.600492,39.935385
COVID-19_Baidu,2020-06-17 23:59:00,9,9,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,荣昌区,,,,105.594623,29.405002
COVID-19_Baidu,2020-06-17 23:59:00,9,9,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,璧山区,,,,106.227305,29.592024
COVID-19_Baidu,2020-06-17 23:59:00,9,9,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,沙坪坝区,,,,106.456878,29.541145
COVID-19_Baidu,2020-06-17 23:59:00,9,8,1,0,0,0,888.89,111.11,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,海南,省直辖县级行政区划,澄迈县,,,,110.006755,19.738521
COVID-19_Baidu,2020-06-17 23:59:00,9,9,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,上海,市辖区,奉贤区,,,,121.474042,30.917795
COVID-19_Baidu,2020-06-17 23:59:00,9,7,2,0,0,0,777.78,222.22,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,上海,市辖区,嘉定区,,,,121.2653,31.375602
COVID-19_Baidu,2020-06-17 23:59:00,9,9,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,上海,市辖区,杨浦区,,,,121.526077,31.259541
COVID-19_Baidu,2020-06-17 23:59:00,9,9,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,甘肃,定西,,,,,104.626282,35.580662
COVID-19_Baidu,2020-06-17 23:59:00,9,9,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,甘肃,平凉,,,,,106.66524,35.543051
COVID-19_Baidu,2020-06-17 23:59:00,9,9,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,云南,红河,,,,,103.374799,23.36313
COVID-19_Baidu,2020-06-17 23:59:00,9,9,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,云南,保山,,,,,99.161761,25.112046
COVID-19_Baidu,2020-06-17 23:59:00,9,9,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,四川,自贡,,,,,104.778442,29.33903
COVID-19_Baidu,2020-06-17 23:59:00,9,9,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,安徽,黄山,,,,,118.337481,29.714655
COVID-19_Baidu,2020-06-17 23:59:00,9,9,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,内蒙古,锡林郭勒,,,,,116.048222,43.933454
COVID-19_Baidu,2020-06-17 23:59:00,9,9,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,内蒙古,赤峰,,,,,118.886856,42.257817
COVID-19_Baidu,2020-06-17 23:59:00,8,8,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,甘肃,甘南,,,,,102.911027,34.983385
COVID-19_Baidu,2020-06-17 23:59:00,8,8,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,陕西,延安,,,,,109.489727,36.585455
COVID-19_Baidu,2020-06-17 23:59:00,8,8,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,陕西,铜川,,,,,108.945233,34.896756
COVID-19_Baidu,2020-06-17 23:59:00,8,7,0,0,0,0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,四川,雅安,,,,,103.013261,29.980537
COVID-19_Baidu,2020-06-17 23:59:00,8,8,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,四川,眉山,,,,,103.848538,30.075439
COVID-19_Baidu,2020-06-17 23:59:00,8,8,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广西,贵港,,,,,109.598926,23.11153
COVID-19_Baidu,2020-06-17 23:59:00,8,8,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广西,钦州,,,,,108.654146,21.979933
COVID-19_Baidu,2020-06-17 23:59:00,8,8,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,湖南,湘西,,,,,109.739172,28.311947
COVID-19_Baidu,2020-06-17 23:59:00,8,8,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,辽宁,阜新,,,,,121.670323,42.021619
COVID-19_Baidu,2020-06-17 23:59:00,8,7,1,0,0,0,875.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,内蒙古,巴彦淖尔,,,,,107.387657,40.743213
COVID-19_Baidu,2020-06-17 23:59:00,8,8,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,山西,朔州,,,,,112.432825,39.331595
COVID-19_Baidu,2020-06-17 23:59:00,8,8,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,山西,长治,,,,,113.116255,36.195386
COVID-19_Baidu,2020-06-17 23:59:00,8,8,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,河北,衡水,,,,,115.670177,37.73892
COVID-19_Baidu,2020-06-17 23:59:00,7,7,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,大渡口区,,,,106.482347,29.484527
COVID-19_Baidu,2020-06-17 23:59:00,7,7,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,海南,省直辖县级行政区划,昌江黎族自治县,,,,109.055724,19.298062
COVID-19_Baidu,2020-06-17 23:59:00,7,7,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,上海,市辖区,虹口区,,,,121.505133,31.2646
COVID-19_Baidu,2020-06-17 23:59:00,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,北京,市辖区,密云区,,,,116.843177,40.376834
COVID-19_Baidu,2020-06-17 23:59:00,7,3,0,0,0,0,428.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,北京,市辖区,怀柔区,,,,116.642349,40.315704
COVID-19_Baidu,2020-06-17 23:59:00,7,7,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,陕西,商洛,,,,,109.940477,33.870422
COVID-19_Baidu,2020-06-17 23:59:00,7,7,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,云南,丽江,,,,,100.22775,26.855047
COVID-19_Baidu,2020-06-17 23:59:00,7,6,1,0,0,0,857.14,142.86,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,河南,三门峡,,,,,111.200135,34.772493
COVID-19_Baidu,2020-06-17 23:59:00,7,7,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,吉林,辽源,,,,,125.143532,42.887918
COVID-19_Baidu,2020-06-17 23:59:00,7,7,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,辽宁,铁岭,,,,,123.726166,42.223769
COVID-19_Baidu,2020-06-17 23:59:00,7,7,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,内蒙古,呼伦贝尔,,,,,119.765744,49.211574
COVID-19_Baidu,2020-06-17 23:59:00,7,7,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,内蒙古,通辽,,,,,122.243444,43.65289
COVID-19_Baidu,2020-06-17 23:59:00,7,7,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,内蒙古,呼和浩特,,,,,111.74918,40.842585
COVID-19_Baidu,2020-06-17 23:59:00,7,7,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,山西,忻州,,,,,112.734174,38.416663
COVID-19_Baidu,2020-06-17 23:59:00,7,7,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,河北,承德,,,,,117.96241,40.954071
COVID-19_Baidu,2020-06-17 23:59:00,6,3,0,0,0,0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,重庆,境外输入,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,6,6,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,天津,外地来津人员,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,6,6,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,巴南区,,,,106.53384,29.375528
COVID-19_Baidu,2020-06-17 23:59:00,6,6,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,海南,省直辖县级行政区划,临高县,,,,109.690508,19.912026
COVID-19_Baidu,2020-06-17 23:59:00,6,5,1,0,0,0,833.33,166.67,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,海南,省直辖县级行政区划,琼海市,,,,110.466258,19.252511
COVID-19_Baidu,2020-06-17 23:59:00,6,6,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,上海,市辖区,青浦区,,,,121.124178,31.150681
COVID-19_Baidu,2020-06-17 23:59:00,6,6,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,上海,市辖区,黄浦区,,,,121.46924,31.22986
COVID-19_Baidu,2020-06-17 23:59:00,6,6,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,吉林,四平,公主岭市,,,,124.82283,43.504687
COVID-19_Baidu,2020-06-17 23:59:00,6,6,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,天津,市辖区,北辰区,,,,117.139343,39.217817
COVID-19_Baidu,2020-06-17 23:59:00,6,6,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,天津,市辖区,南开区,,,,117.150738,39.138203
COVID-19_Baidu,2020-06-17 23:59:00,6,6,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,天津,市辖区,和平区,,,,117.208125,39.118897
COVID-19_Baidu,2020-06-17 23:59:00,6,6,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,四川,广元,,,,,105.843357,32.435435
COVID-19_Baidu,2020-06-17 23:59:00,6,6,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,江西,景德镇,,,,,117.178419,29.268835
COVID-19_Baidu,2020-06-17 23:59:00,6,6,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,福建,龙岩,,,,,117.017536,25.075123
COVID-19_Baidu,2020-06-17 23:59:00,6,6,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,安徽,宣城,,,,,118.758816,30.940718
COVID-19_Baidu,2020-06-17 23:59:00,6,6,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,吉林,通化,,,,,125.939697,41.728401
COVID-19_Baidu,2020-06-17 23:59:00,6,5,1,0,0,0,833.33,166.67,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,辽宁,朝阳,,,,,120.450372,41.573734
COVID-19_Baidu,2020-06-17 23:59:00,6,6,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,山西,吕梁,,,,,111.144319,37.518314
COVID-19_Baidu,2020-06-17 23:59:00,5,4,1,0,0,0,800.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,日本,,德岛,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,5,5,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,永川区,,,,105.927376,29.356117
COVID-19_Baidu,2020-06-17 23:59:00,5,5,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,涪陵区,,,,107.389298,29.703113
COVID-19_Baidu,2020-06-17 23:59:00,5,5,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,河南,省直辖县级行政区划,济源市,,,,112.601919,35.067243
COVID-19_Baidu,2020-06-17 23:59:00,5,2,0,0,0,0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,北京,市辖区,门头沟区,,,,116.102009,39.940646
COVID-19_Baidu,2020-06-17 23:59:00,5,5,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,宁夏,固原,,,,,106.24261,36.015855
COVID-19_Baidu,2020-06-17 23:59:00,5,5,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,云南,德宏,,,,,98.584895,24.433353
COVID-19_Baidu,2020-06-17 23:59:00,5,5,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广西,梧州,,,,,111.279115,23.476962
COVID-19_Baidu,2020-06-17 23:59:00,5,5,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广东,潮州,,,,,116.622603,23.65695
COVID-19_Baidu,2020-06-17 23:59:00,5,5,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广东,河源,,,,,114.700447,23.743538
COVID-19_Baidu,2020-06-17 23:59:00,5,5,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广东,汕尾,,,,,115.375278,22.786211
COVID-19_Baidu,2020-06-17 23:59:00,5,5,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,湖南,张家界,,,,,110.479191,29.117096
COVID-19_Baidu,2020-06-17 23:59:00,5,5,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,黑龙江,鹤岗,,,,,130.297964,47.349916
COVID-19_Baidu,2020-06-17 23:59:00,5,5,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,吉林,延边,,,,,129.508946,42.891253
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,重庆,高新区,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,河北,雄安新区,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,4,3,1,0,0,0,750.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,新疆,第九师,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,4,3,1,0,0,0,750.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,新疆,第八师,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,梁平区,,,,107.769581,30.65423
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,江津区,,,,106.259281,29.290069
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,海南,省直辖县级行政区划,陵水黎族自治县,,,,110.037504,18.506048
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,上海,市辖区,崇明区,,,,121.397417,31.623587
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,上海,市辖区,金山区,,,,121.34197,30.741991
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,天津,市辖区,宁河区,,,,117.826625,39.329858
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,天津,市辖区,西青区,,,,117.013949,39.141591
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,天津,市辖区,东丽区,,,,117.314324,39.086569
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,天津,市辖区,河西区,,,,117.223372,39.109563
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,新疆,昌吉,,,,,87.308224,44.011182
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,甘肃,陇南,,,,,104.921841,33.400684
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,甘肃,白银,,,,,104.138559,36.544756
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,云南,楚雄,,,,,101.528069,25.045532
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,云南,普洱,,,,,100.966512,22.825065
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,贵州,黔西南,,,,,104.906396,25.087825
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,贵州,安顺,,,,,105.947593,26.253072
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,四川,资阳,,,,,104.627636,30.128901
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广西,贺州,,,,,111.566694,24.403582
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,辽宁,鞍山,,,,,122.994329,41.108647
COVID-19_Baidu,2020-06-17 23:59:00,4,4,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,山西,阳泉,,,,,113.580519,37.856971
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,日本,,鸟取,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,河南,境外输入,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,宁夏,境外输入,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,新疆,第十二师,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,海南,省直辖县级行政区划,保亭黎族苗族自治县,,,,109.702392,18.638189
COVID-19_Baidu,2020-06-17 23:59:00,3,2,1,0,0,0,666.67,333.33,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,海南,省直辖县级行政区划,定安县,,,,110.358891,19.681434
COVID-19_Baidu,2020-06-17 23:59:00,3,2,1,0,0,0,666.67,333.33,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,海南,省直辖县级行政区划,东方市,,,,108.653789,19.10198
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,海南,省直辖县级行政区划,文昌市,,,,110.753975,19.612986
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,天津,市辖区,滨海新区,,,,117.78067,39.246083
