数据集,时间,确认,治愈,死亡,新增确诊,新增治愈,新增死亡,治愈/确认（千分比）,死亡/确认（千分比）,确认/人口（千分比）,死亡/人口（千分比）,治愈/人口（千分比）,确认/平方公里（千分比）,治愈/平方公里（千分比）,死亡/平方公里（千分比）,数据源,级别,洲,国家,省,市,区县,乡镇,村庄,建筑物,经度,纬度
COVID-19_JHU,2020-02-05 23:59:00,27451,1115,563,3733,272,72,40.62,20.51,0.02,0.0,0.0,2.86,0.12,0.06,预定义的数据,国家,亚洲,中国,,,,,,,104.195397,35.86166
COVID-19_JHU,2020-02-04 23:59:00,23718,843,491,3992,229,66,35.54,20.7,0.02,0.0,0.0,2.47,0.09,0.05,预定义的数据,国家,亚洲,中国,,,,,,,104.195397,35.86166
COVID-19_JHU,2020-02-03 23:59:00,19726,614,425,3086,151,64,31.13,21.55,0.01,0.0,0.0,2.06,0.06,0.04,预定义的数据,国家,亚洲,中国,,,,,,,104.195397,35.86166
COVID-19_JHU,2020-02-02 23:59:00,16640,463,361,4739,188,102,27.82,21.69,0.01,0.0,0.0,1.73,0.05,0.04,预定义的数据,国家,亚洲,中国,,,,,,,104.195397,35.86166
COVID-19_JHU,2020-02-01 23:59:00,11901,275,259,2089,61,46,23.11,21.76,0.01,0.0,0.0,1.24,0.03,0.03,预定义的数据,国家,亚洲,中国,,,,,,,104.195397,35.86166
COVID-19_JHU,2020-01-31 23:59:00,9812,214,213,1662,79,42,21.81,21.71,0.01,0.0,0.0,1.02,0.02,0.02,预定义的数据,国家,亚洲,中国,,,,,,,104.195397,35.86166
COVID-19_JHU,2020-01-30 23:59:00,8150,135,171,2055,15,38,16.56,20.98,0.01,0.0,0.0,0.85,0.01,0.02,预定义的数据,国家,亚洲,中国,,,,,,,104.195397,35.86166
COVID-19_JHU,2020-01-29 23:59:00,6095,120,133,578,19,2,19.69,21.82,0.0,0.0,0.0,0.64,0.01,0.01,预定义的数据,国家,亚洲,中国,,,,,,,104.195397,35.86166
COVID-19_JHU,2020-01-28 23:59:00,5517,101,131,2635,43,49,18.31,23.74,0.0,0.0,0.0,0.57,0.01,0.01,预定义的数据,国家,亚洲,中国,,,,,,,104.195397,35.86166
COVID-19_JHU,2020-01-27 23:59:00,2882,58,82,803,9,26,20.12,28.45,0.0,0.0,0.0,0.3,0.01,0.01,预定义的数据,国家,亚洲,中国,,,,,,,104.195397,35.86166
COVID-19_JHU,2020-01-26 23:59:00,2079,49,56,670,10,14,23.57,26.94,0.0,0.0,0.0,0.22,0.01,0.01,预定义的数据,国家,亚洲,中国,,,,,,,104.195397,35.86166
COVID-19_JHU,2020-01-25 23:59:00,1409,39,42,486,3,16,27.68,29.81,0.0,0.0,0.0,0.15,0.0,0.0,预定义的数据,国家,亚洲,中国,,,,,,,104.195397,35.86166
COVID-19_JHU,2020-01-24 23:59:00,923,36,26,279,6,8,39.0,28.17,0.0,0.0,0.0,0.1,0.0,0.0,预定义的数据,国家,亚洲,中国,,,,,,,104.195397,35.86166
COVID-19_JHU,2020-01-23 23:59:00,644,30,18,95,2,1,46.58,27.95,0.0,0.0,0.0,0.07,0.0,0.0,预定义的数据,国家,亚洲,中国,,,,,,,104.195397,35.86166
COVID-19_JHU,2020-01-22 23:59:00,549,28,17,0,0,0,51.0,30.97,0.0,0.0,0.0,0.06,0.0,0.0,预定义的数据,国家,亚洲,中国,,,,,,,104.195397,35.86166
COVID-19_JHU,2020-06-16 23:59:00,26310,5508,491,783,344,13,209.35,18.66,0.9,0.02,0.19,40.63,8.51,0.76,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-06-15 23:59:00,25527,5164,478,761,439,7,202.3,18.73,0.88,0.02,0.18,39.42,7.98,0.74,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-06-14 23:59:00,24766,4725,471,664,524,20,190.79,19.02,0.85,0.02,0.16,38.25,7.3,0.73,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-06-13 23:59:00,24102,4201,451,556,273,5,174.3,18.71,0.83,0.02,0.14,37.22,6.49,0.7,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-06-12 23:59:00,23546,3928,446,656,602,20,166.82,18.94,0.81,0.02,0.13,36.36,6.07,0.69,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-06-11 23:59:00,22890,3326,426,748,313,21,145.3,18.61,0.79,0.01,0.11,35.35,5.14,0.66,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-06-10 23:59:00,22142,3013,405,683,362,21,136.08,18.29,0.76,0.01,0.1,34.2,4.65,0.63,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-06-09 23:59:00,21459,2651,384,542,480,15,123.54,17.89,0.74,0.01,0.09,33.14,4.09,0.59,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-06-08 23:59:00,20917,2171,369,575,296,12,103.79,17.64,0.72,0.01,0.07,32.3,3.35,0.57,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-06-07 23:59:00,20342,1875,357,791,45,30,92.17,17.55,0.7,0.01,0.06,31.42,2.9,0.55,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-06-06 23:59:00,19551,1830,327,582,68,18,93.6,16.73,0.67,0.01,0.06,30.19,2.83,0.51,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-06-05 23:59:00,18969,1762,309,915,177,9,92.89,16.29,0.65,0.01,0.06,29.3,2.72,0.48,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-06-04 23:59:00,18054,1585,300,787,63,6,87.79,16.62,0.62,0.01,0.05,27.88,2.45,0.46,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-06-03 23:59:00,17267,1522,294,758,72,24,88.15,17.03,0.59,0.01,0.05,26.67,2.35,0.45,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-06-02 23:59:00,16509,1450,270,759,22,5,87.83,16.35,0.57,0.01,0.05,25.5,2.24,0.42,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-06-01 23:59:00,15750,1428,265,545,100,8,90.67,16.83,0.54,0.01,0.05,24.32,2.21,0.41,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-31 23:59:00,15205,1328,257,680,25,8,87.34,16.9,0.52,0.01,0.05,23.48,2.05,0.4,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-30 23:59:00,14525,1303,249,866,44,3,89.71,17.14,0.5,0.01,0.04,22.43,2.01,0.38,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-29 23:59:00,13659,1259,246,623,50,11,92.17,18.01,0.47,0.01,0.04,21.09,1.94,0.38,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-28 23:59:00,13036,1209,235,580,71,8,92.74,18.03,0.45,0.01,0.04,20.13,1.87,0.36,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-27 23:59:00,12456,1138,227,625,10,7,91.36,18.22,0.43,0.01,0.04,19.24,1.76,0.35,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-26 23:59:00,11831,1128,220,658,31,1,95.34,18.6,0.41,0.01,0.04,18.27,1.74,0.34,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-25 23:59:00,11173,1097,219,591,22,1,98.18,19.6,0.38,0.01,0.04,17.26,1.69,0.34,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-24 23:59:00,10582,1075,218,584,35,2,101.59,20.6,0.36,0.01,0.04,16.34,1.66,0.34,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-23 23:59:00,9998,1040,216,782,44,11,104.02,21.6,0.34,0.01,0.04,15.44,1.61,0.33,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-22 23:59:00,9216,996,205,540,58,12,108.07,22.24,0.32,0.01,0.03,14.23,1.54,0.32,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-21 23:59:00,8676,938,193,531,8,6,108.11,22.25,0.3,0.01,0.03,13.4,1.45,0.3,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-20 23:59:00,8145,930,187,492,80,9,114.18,22.96,0.28,0.01,0.03,12.58,1.44,0.29,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-19 23:59:00,7653,850,178,581,49,5,111.07,23.26,0.26,0.01,0.03,11.82,1.31,0.27,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-18 23:59:00,7072,801,173,408,23,4,113.26,24.46,0.24,0.01,0.03,10.92,1.24,0.27,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-17 23:59:00,6664,778,169,262,33,1,116.75,25.36,0.23,0.01,0.03,10.29,1.2,0.26,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-16 23:59:00,6402,745,168,349,0,15,116.37,26.24,0.22,0.01,0.03,9.89,1.15,0.26,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-15 23:59:00,6053,745,153,414,54,17,123.08,25.28,0.21,0.01,0.03,9.35,1.15,0.24,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-14 23:59:00,5639,691,136,413,43,4,122.54,24.12,0.19,0.0,0.02,8.71,1.07,0.21,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-13 23:59:00,5226,648,132,263,38,5,124.0,25.26,0.18,0.0,0.02,8.07,1.0,0.2,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-12 23:59:00,4963,610,127,276,52,5,122.91,25.59,0.17,0.0,0.02,7.66,0.94,0.2,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-11 23:59:00,4687,558,122,285,0,2,119.05,26.03,0.16,0.0,0.02,7.24,0.86,0.19,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-10 23:59:00,4402,558,120,369,56,5,126.76,27.26,0.15,0.0,0.02,6.8,0.86,0.19,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-09 23:59:00,4033,502,115,255,30,6,124.47,28.51,0.14,0.0,0.02,6.23,0.78,0.18,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-08 23:59:00,3778,472,109,215,4,3,124.93,28.85,0.13,0.0,0.02,5.83,0.73,0.17,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-07 23:59:00,3563,468,106,171,10,2,131.35,29.75,0.12,0.0,0.02,5.5,0.72,0.16,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-06 23:59:00,3392,458,104,168,37,9,135.02,30.66,0.12,0.0,0.02,5.24,0.71,0.16,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-05 23:59:00,3224,421,95,330,24,5,130.58,29.47,0.11,0.0,0.01,4.98,0.65,0.15,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-04 23:59:00,2894,397,90,190,52,5,137.18,31.1,0.1,0.0,0.01,4.47,0.61,0.14,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-03 23:59:00,2704,345,85,235,14,13,127.59,31.43,0.09,0.0,0.01,4.18,0.53,0.13,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-02 23:59:00,2469,331,72,134,21,4,134.06,29.16,0.08,0.0,0.01,3.81,0.51,0.11,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-05-01 23:59:00,2335,310,68,164,50,4,132.76,29.12,0.08,0.0,0.01,3.61,0.48,0.11,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-30 23:59:00,2171,260,64,232,8,4,119.76,29.48,0.07,0.0,0.01,3.35,0.4,0.1,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-29 23:59:00,1939,252,60,111,24,2,129.96,30.94,0.07,0.0,0.01,2.99,0.39,0.09,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-28 23:59:00,1828,228,58,125,8,1,124.73,31.73,0.06,0.0,0.01,2.82,0.35,0.09,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-27 23:59:00,1703,220,57,172,13,7,129.18,33.47,0.06,0.0,0.01,2.63,0.34,0.09,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-26 23:59:00,1531,207,50,68,19,3,135.21,32.66,0.05,0.0,0.01,2.36,0.32,0.08,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-25 23:59:00,1463,188,47,112,0,4,128.5,32.13,0.05,0.0,0.01,2.26,0.29,0.07,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-24 23:59:00,1351,188,43,72,9,1,139.16,31.83,0.05,0.0,0.01,2.09,0.29,0.07,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-23 23:59:00,1279,179,42,103,13,2,139.95,32.84,0.04,0.0,0.01,1.98,0.28,0.06,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-22 23:59:00,1176,166,40,84,16,4,141.16,34.01,0.04,0.0,0.01,1.82,0.26,0.06,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-21 23:59:00,1092,150,36,66,15,0,137.36,32.97,0.04,0.0,0.01,1.69,0.23,0.06,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-20 23:59:00,1026,135,36,30,4,3,131.58,35.09,0.04,0.0,0.0,1.58,0.21,0.06,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-19 23:59:00,996,131,33,63,19,3,131.53,33.13,0.03,0.0,0.0,1.54,0.2,0.05,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-18 23:59:00,933,112,30,27,13,0,120.04,32.15,0.03,0.0,0.0,1.44,0.17,0.05,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-17 23:59:00,906,99,30,66,45,0,109.27,33.11,0.03,0.0,0.0,1.4,0.15,0.05,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-16 23:59:00,840,54,30,56,11,5,64.29,35.71,0.03,0.0,0.0,1.3,0.08,0.05,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-15 23:59:00,784,43,25,70,3,2,54.85,31.89,0.03,0.0,0.0,1.21,0.07,0.04,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-14 23:59:00,714,40,23,49,8,2,56.02,32.21,0.02,0.0,0.0,1.1,0.06,0.04,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-13 23:59:00,665,32,21,58,0,3,48.12,31.58,0.02,0.0,0.0,1.03,0.05,0.03,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-12 23:59:00,607,32,18,52,0,0,52.72,29.65,0.02,0.0,0.0,0.94,0.05,0.03,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-11 23:59:00,555,32,18,34,0,3,57.66,32.43,0.02,0.0,0.0,0.86,0.05,0.03,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-10 23:59:00,521,32,15,37,0,0,61.42,28.79,0.02,0.0,0.0,0.8,0.05,0.02,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-09 23:59:00,484,32,15,40,3,1,66.12,30.99,0.02,0.0,0.0,0.75,0.05,0.02,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-08 23:59:00,444,29,14,21,11,0,65.32,31.53,0.02,0.0,0.0,0.69,0.04,0.02,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-07 23:59:00,423,18,14,56,0,3,42.55,33.1,0.01,0.0,0.0,0.65,0.03,0.02,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-06 23:59:00,367,18,11,18,3,4,49.05,29.97,0.01,0.0,0.0,0.57,0.03,0.02,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-05 23:59:00,349,15,7,50,5,0,42.98,20.06,0.01,0.0,0.0,0.54,0.02,0.01,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-04 23:59:00,299,10,7,18,0,1,33.44,23.41,0.01,0.0,0.0,0.46,0.02,0.01,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-03 23:59:00,281,10,6,8,0,0,35.59,21.35,0.01,0.0,0.0,0.43,0.02,0.01,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-02 23:59:00,273,10,6,36,5,2,36.63,21.98,0.01,0.0,0.0,0.42,0.02,0.01,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-04-01 23:59:00,237,5,4,63,0,0,21.1,16.88,0.01,0.0,0.0,0.37,0.01,0.01,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-31 23:59:00,174,5,4,4,3,0,28.74,22.99,0.01,0.0,0.0,0.27,0.01,0.01,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-30 23:59:00,170,2,4,50,0,0,11.76,23.53,0.01,0.0,0.0,0.26,0.0,0.01,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-29 23:59:00,120,2,4,10,0,0,16.67,33.33,0.0,0.0,0.0,0.19,0.0,0.01,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-28 23:59:00,110,2,4,0,0,0,18.18,36.36,0.0,0.0,0.0,0.17,0.0,0.01,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-27 23:59:00,110,2,4,16,0,0,18.18,36.36,0.0,0.0,0.0,0.17,0.0,0.01,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-26 23:59:00,94,2,4,10,0,2,21.28,42.55,0.0,0.0,0.0,0.15,0.0,0.01,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-25 23:59:00,84,2,2,10,1,1,23.81,23.81,0.0,0.0,0.0,0.13,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-24 23:59:00,74,1,1,34,0,0,13.51,13.51,0.0,0.0,0.0,0.11,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-23 23:59:00,40,1,1,0,0,0,25.0,25.0,0.0,0.0,0.0,0.06,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-22 23:59:00,40,1,1,16,0,1,25.0,25.0,0.0,0.0,0.0,0.06,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-21 23:59:00,24,1,0,0,0,0,41.67,0.0,0.0,0.0,0.0,0.04,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-20 23:59:00,24,1,0,2,0,0,41.67,0.0,0.0,0.0,0.0,0.04,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-19 23:59:00,22,1,0,0,0,0,45.45,0.0,0.0,0.0,0.0,0.03,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-18 23:59:00,22,1,0,0,0,0,45.45,0.0,0.0,0.0,0.0,0.03,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-17 23:59:00,22,1,0,1,0,0,45.45,0.0,0.0,0.0,0.0,0.03,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-16 23:59:00,21,1,0,5,1,0,47.62,0.0,0.0,0.0,0.0,0.03,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-15 23:59:00,16,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-14 23:59:00,11,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-13 23:59:00,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-12 23:59:00,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-11 23:59:00,7,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-10 23:59:00,5,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-09 23:59:00,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-08 23:59:00,4,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-07 23:59:00,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-06 23:59:00,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-05 23:59:00,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-04 23:59:00,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-03 23:59:00,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-02 23:59:00,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-03-01 23:59:00,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-02-29 23:59:00,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-02-28 23:59:00,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-02-27 23:59:00,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-02-26 23:59:00,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-02-25 23:59:00,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-02-24 23:59:00,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,国家,亚洲,阿富汗,,,,,,,67.709953,33.93911
COVID-19_JHU,2020-06-16 23:59:00,148,64,6,6,0,0,432.43,40.54,0.01,0.0,0.0,0.12,0.05,0.0,输入的数据,国家,非洲,安哥拉,,,,,,,17.873887,-11.202692
COVID-19_JHU,2020-06-15 23:59:00,142,64,6,2,3,0,450.7,42.25,0.01,0.0,0.0,0.11,0.05,0.0,输入的数据,国家,非洲,安哥拉,,,,,,,17.873887,-11.202692
COVID-19_JHU,2020-06-14 23:59:00,140,61,6,2,0,0,435.71,42.86,0.01,0.0,0.0,0.11,0.05,0.0,输入的数据,国家,非洲,安哥拉,,,,,,,17.873887,-11.202692
COVID-19_JHU,2020-06-13 23:59:00,138,61,6,8,19,1,442.03,43.48,0.01,0.0,0.0,0.11,0.05,0.0,输入的数据,国家,非洲,安哥拉,,,,,,,17.873887,-11.202692
