gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
733802,8,101.68607,36.54178,元堡子村委会,,630103,0971,630103100213,123,,,,,,,,,2,100,1028,1515,4824,50955,733802,,
733803,8,101.68607,36.54178,星家村委会,,630103,0971,630103100214,123,,,,,,,,,2,100,1028,1515,4824,50955,733803,,
733804,8,101.68607,36.54178,新安村委会,,630103,0971,630103100215,123,,,,,,,,,2,100,1028,1515,4824,50955,733804,,
733805,8,101.68607,36.54178,享堂村委会,,630103,0971,630103100216,123,,,,,,,,,2,100,1028,1515,4824,50955,733805,,
733806,8,101.68607,36.54178,陈家窑村委会,,630103,0971,630103100217,220,,,,,,,,,2,100,1028,1515,4824,50955,733806,,
733807,8,101.68607,36.54178,莫家沟村委会,,630103,0971,630103100218,220,,,,,,,,,2,100,1028,1515,4824,50955,733807,,
733808,8,101.68607,36.54178,下细沟村委会,,630103,0971,630103100219,220,,,,,,,,,2,100,1028,1515,4824,50955,733808,,
733809,8,101.68607,36.54178,上细沟村委会,,630103,0971,630103100220,220,,,,,,,,,2,100,1028,1515,4824,50955,733809,,
733810,8,101.68607,36.54178,下野牛沟村委会,,630103,0971,630103100221,220,,,,,,,,,2,100,1028,1515,4824,50955,733810,,
733811,8,101.68607,36.54178,上野牛沟村委会,,630103,0971,630103100222,220,,,,,,,,,2,100,1028,1515,4824,50955,733811,,
733812,8,101.671743,36.526201,南川工业园虚拟社区,,630103,0971,630103400498,111,,,,,,,,,2,100,1028,1515,4824,50956,733812,,
733813,8,101.769685,36.625384,北气象巷社区居民委员会,,630104,0971,630104001001,111,,,,,,,,,2,100,1028,1515,4825,50957,733813,,
733814,8,101.768429,36.624374,南气象巷社区居民委员会,,630104,0971,630104001002,111,,,,,,,,,2,100,1028,1515,4825,50957,733814,,
733815,8,101.768429,36.624374,贾小社区居民委员会,,630104,0971,630104001003,111,,,,,,,,,2,100,1028,1515,4825,50957,733815,,
733816,8,101.761315,36.626802,学院巷社区居民委员会,,630104,0971,630104002001,111,,,,,,,,,2,100,1028,1515,4825,50958,733816,,
733817,8,101.761315,36.626802,青年巷社区居民委员会,,630104,0971,630104002002,111,,,,,,,,,2,100,1028,1515,4825,50958,733817,,
733818,8,101.775534,36.614556,昆仑路东居委会,,630103,0971,630104002004,111,,,,,,,,,2,100,1028,1515,4825,50958,733818,,
733819,8,101.775534,36.614556,昆仑路西居委会,,630103,0971,630104002005,111,,,,,,,,,2,100,1028,1515,4825,50958,733819,,
733820,8,101.728519,36.633397,海晏路社区居民委员会,,630104,0971,630104003002,111,,,,,,,,,2,100,1028,1515,4825,50959,733820,,
733821,8,101.748537,36.636658,医财巷东居委会,,630104,0971,630104003003,111,,,,,,,,,2,100,1028,1515,4825,50959,733821,,
733822,8,101.748537,36.636658,医财巷西居委会,,630104,0971,630104003004,111,,,,,,,,,2,100,1028,1515,4825,50959,733822,,
733823,8,101.728519,36.633397,冷湖路社区居民委员会,,630104,0971,630104003005,111,,,,,,,,,2,100,1028,1515,4825,50959,733823,,
733824,8,101.728519,36.633397,新西社区居民委员会,,630104,0971,630104003006,111,,,,,,,,,2,100,1028,1515,4825,50959,733824,,
733825,8,101.728519,36.633397,殷家庄社区居民委员会,,630104,0971,630104003007,111,,,,,,,,,2,100,1028,1515,4825,50959,733825,,
733826,8,101.728519,36.633397,虎台社区居委会,,630104,0971,630104003008,111,,,,,,,,,2,100,1028,1515,4825,50959,733826,,
733827,8,101.728519,36.633397,杨家寨村委会,,630104,0971,630104003201,111,,,,,,,,,2,100,1028,1515,4825,50959,733827,,
733828,8,101.728519,36.633397,苏家河湾村委会,,630104,0971,630104003202,111,,,,,,,,,2,100,1028,1515,4825,50959,733828,,
733829,8,101.756487,36.637258,西交通巷社区居民委员会,,630104,0971,630104004001,111,,,,,,,,,2,100,1028,1515,4825,50960,733829,,
733830,8,101.756487,36.637258,公园巷社区居民委员会,,630104,0971,630104004002,111,,,,,,,,,2,100,1028,1515,4825,50960,733830,,
733831,8,101.756487,36.637258,东交通巷社区居民委员会,,630104,0971,630104004003,111,,,,,,,,,2,100,1028,1515,4825,50960,733831,,
733832,8,101.756487,36.637258,北商业巷社区居民委员会,,630104,0971,630104004004,111,,,,,,,,,2,100,1028,1515,4825,50960,733832,,
733833,8,101.772279,36.631294,兴胜巷社区居民委员会,,630104,0971,630104005001,111,,,,,,,,,2,100,1028,1515,4825,50961,733833,,
733834,8,101.772279,36.631294,中华巷社区居民委员会,,630104,0971,630104005003,111,,,,,,,,,2,100,1028,1515,4825,50961,733834,,
733835,8,101.772279,36.631294,尕寺巷社区居民委员会,,630104,0971,630104005005,111,,,,,,,,,2,100,1028,1515,4825,50961,733835,,
733836,8,101.736182,36.643402,文亭巷社区居民委员会,,630104,0971,630104006001,111,,,,,,,,,2,100,1028,1515,4825,50962,733836,,
733837,8,101.726911,36.641256,文博路社区居民委员会,,630104,0971,630104006002,111,,,,,,,,,2,100,1028,1515,4825,50962,733837,,
733838,8,101.765843,36.628305,海湖广场社区居民委员会,,630104,0971,630104006003,111,,,,,,,,,2,100,1028,1515,4825,50962,733838,,
733839,8,101.800292,36.617153,科普路社区居委会,,630102,0971,630104006004,111,,,,,,,,,2,100,1028,1515,4825,50962,733839,,
733840,8,101.701243,36.645714,文成路社区居民委员会,,630104,0971,630104007001,111,,,,,,,,,2,100,1028,1515,4825,50963,733840,,
733841,8,101.694617,36.646878,桃李路社区居民委员会,,630104,0971,630104007002,111,,,,,,,,,2,100,1028,1515,4825,50963,733841,,
733842,8,101.701243,36.645714,光华路社区居民委员会,,630104,0971,630104007003,111,,,,,,,,,2,100,1028,1515,4825,50963,733842,,
733843,8,101.719242,36.647282,文景街西社区居委会,,630104,0971,630104007004,111,,,,,,,,,2,100,1028,1515,4825,50963,733843,,
733844,8,101.70339,36.639606,西川南路社区居民委员会,,630104,0971,630104100001,111,,,,,,,,,2,100,1028,1515,4825,50964,733844,,
733845,8,101.70339,36.639606,富兴路社区居委会,,630104,0971,630104100002,111,,,,,,,,,2,100,1028,1515,4825,50964,733845,,
733846,8,101.70339,36.639606,彭家寨村委会,,630104,0971,630104100200,111,,,,,,,,,2,100,1028,1515,4825,50964,733846,,
733847,8,101.721934,36.636968,西北园村委会,,630104,0971,630104100201,111,,,,,,,,,2,100,1028,1515,4825,50964,733847,,
733848,8,101.70339,36.639606,刘家寨村委会,,630104,0971,630104100202,111,,,,,,,,,2,100,1028,1515,4825,50964,733848,,
733849,8,101.70339,36.639606,汉庄村委会,,630104,0971,630104100203,111,,,,,,,,,2,100,1028,1515,4825,50964,733849,,
733850,8,101.666002,36.64842,张家湾村委会,,630104,0971,630104100204,112,,,,,,,,,2,100,1028,1515,4825,50964,733850,,
733851,8,101.70339,36.639606,杨家湾村委会,,630104,0971,630104100205,112,,,,,,,,,2,100,1028,1515,4825,50964,733851,,
