Data Set,Time,Confirmed,Healed,Dead,Increased Confirmed,Increased Healed,Increased Dead,Healed/Confirmed(Permillage),Dead/Confirmed(Permillage),Data Source,Level,Continent,Country,Province,City,County,Town,Village,Building,Longitude,Latitude
COVID-19_Tencent,2020-02-25 23:59:00,400,235,4,0,20,0,587.5,10.0,Inputted Data,Province,Asia,People's Republic of China,Beijing,,,,,,116.407526,39.90403
COVID-19_Tencent,2020-02-25 23:59:00,336,268,3,1,7,0,797.62,8.93,Inputted Data,Province,Asia,People's Republic of China,Shanghai,,,,,,121.473701,31.230416
COVID-19_Tencent,2020-02-25 23:59:00,251,151,4,0,5,0,601.59,15.94,Inputted Data,Province,Asia,People's Republic of China,Hubei,,,,,,114.341861,30.546498
COVID-19_Tencent,2020-02-25 23:59:00,135,91,3,0,4,0,674.07,22.22,Inputted Data,Province,Asia,People's Republic of China,Tianjin,,,,,,117.200983,39.084158
COVID-19_Tencent,2020-02-25 23:59:00,85,18,2,4,-1,0,211.76,23.53,Inputted Data,Province,Asia,People's Republic of China,Hong Kong,,,,,,114.163825,22.276284
COVID-19_Tencent,2020-02-25 23:59:00,76,54,0,0,0,0,710.53,0.0,Inputted Data,Province,Asia,People's Republic of China,Hunan,,,,,,112.98381,28.112444
COVID-19_Tencent,2020-02-25 23:59:00,76,16,0,0,0,0,210.53,0.0,Inputted Data,Province,Asia,People's Republic of China,Henan,,,,,,113.753602,34.765515
COVID-19_Tencent,2020-02-25 23:59:00,36,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Zhejiang,,,,,,120.152791,30.267446
COVID-19_Tencent,2020-02-25 23:59:00,31,5,1,1,0,0,161.29,32.26,Inputted Data,Province,Asia,People's Republic of China,Taiwan,,,,,,121.508903,25.044319
COVID-19_Tencent,2020-02-25 23:59:00,26,20,0,0,0,0,769.23,0.0,Inputted Data,Province,Asia,People's Republic of China,Fujian,,,,,,119.295144,26.100779
COVID-19_Tencent,2020-02-25 23:59:00,23,14,0,0,0,0,608.7,0.0,Inputted Data,Province,Asia,People's Republic of China,Guizhou,,,,,,106.70741,26.598194
COVID-19_Tencent,2020-02-25 23:59:00,18,18,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Qinghai,,,,,,101.780199,36.620901
COVID-19_Tencent,2020-02-25 23:59:00,18,17,0,0,0,0,944.44,0.0,Inputted Data,Province,Asia,People's Republic of China,Shandong,,,,,,117.020359,36.66853
COVID-19_Tencent,2020-02-25 23:59:00,15,12,1,0,0,0,800.0,66.67,Inputted Data,Province,Asia,People's Republic of China,Hainan,,,,,,110.349228,20.017377
COVID-19_Tencent,2020-02-25 23:59:00,13,12,0,0,0,0,923.08,0.0,Inputted Data,Province,Asia,People's Republic of China,Yunnan,,,,,,102.710002,25.045806
COVID-19_Tencent,2020-02-25 23:59:00,13,8,0,0,0,0,615.38,0.0,Inputted Data,Province,Asia,People's Republic of China,Sichuan,,,,,,104.075931,30.651651
COVID-19_Tencent,2020-02-25 23:59:00,13,11,0,0,2,0,846.15,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangsu,,,,,,118.763232,32.061707
COVID-19_Tencent,2020-02-25 23:59:00,12,5,1,0,0,0,416.67,83.33,Inputted Data,Province,Asia,People's Republic of China,Liaoning,,,,,,123.42944,41.835441
COVID-19_Tencent,2020-02-25 23:59:00,11,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangxi,,,,,,108.327546,22.815478
COVID-19_Tencent,2020-02-25 23:59:00,10,7,0,0,1,0,700.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Macau,,,,,,113.543028,22.186835
COVID-19_Tencent,2020-02-25 23:59:00,9,8,0,0,0,0,888.89,0.0,Inputted Data,Province,Asia,People's Republic of China,Gansu,,,,,,103.826308,36.059421
COVID-19_Tencent,2020-02-25 23:59:00,9,2,0,0,0,0,222.22,0.0,Inputted Data,Province,Asia,People's Republic of China,Inner Mongolia,,,,,,111.765617,40.817498
COVID-19_Tencent,2020-02-25 23:59:00,8,5,0,0,1,0,625.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangdong,,,,,,113.26653,23.132191
COVID-19_Tencent,2020-02-25 23:59:00,8,8,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Hebei,,,,,,114.468664,38.037057
COVID-19_Tencent,2020-02-25 23:59:00,7,6,0,0,0,0,857.14,0.0,Inputted Data,Province,Asia,People's Republic of China,Shaanxi,,,,,,108.954239,34.265472
COVID-19_Tencent,2020-02-25 23:59:00,6,4,0,0,0,0,666.67,0.0,Inputted Data,Province,Asia,People's Republic of China,Anhui,,,,,,117.284922,31.861184
COVID-19_Tencent,2020-02-25 23:59:00,5,4,0,0,0,0,800.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Ningxia,,,,,,106.258754,38.471317
COVID-19_Tencent,2020-02-25 23:59:00,5,5,0,0,1,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jilin,,,,,,125.32599,43.896536
COVID-19_Tencent,2020-02-25 23:59:00,3,1,0,0,0,0,333.33,0.0,Inputted Data,Province,Asia,People's Republic of China,Xinjiang,,,,,,87.627704,43.793026
COVID-19_Tencent,2020-02-25 23:59:00,2,2,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Heilongjiang,,,,,,126.661669,45.742347
COVID-19_Tencent,2020-02-25 23:59:00,2,2,0,0,1,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Shanxi,,,,,,112.562398,37.873531
COVID-19_Tencent,2020-02-25 23:59:00,1,1,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Xizang,,,,,,91.117212,29.646922
COVID-19_Tencent,2020-02-25 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Chongqing,,,,,,106.551556,29.563009
COVID-19_Tencent,2020-02-25 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangxi,,,,,,115.909228,28.675696
COVID-19_Tencent,2020-02-24 23:59:00,1659,969,19,10,71,2,584.09,11.45,Statistic Data,Country,Asia,People's Republic of China,,,,,,,104.195397,35.86166
COVID-19_Tencent,2020-02-24 23:59:00,1659,969,19,10,71,2,584.09,11.45,Statistic Data,Continent,Asia,,,,,,,,111.23125,33.47486
COVID-19_Tencent,2020-02-24 23:59:00,1659,969,19,10,71,2,584.09,11.45,Statistic Data,Global,,,,,,,,,148.770017,27.499299
COVID-19_Tencent,2020-02-24 23:59:00,400,215,4,1,17,0,537.5,10.0,Inputted Data,Province,Asia,People's Republic of China,Beijing,,,,,,116.407526,39.90403
COVID-19_Tencent,2020-02-24 23:59:00,335,261,3,0,12,0,779.1,8.96,Inputted Data,Province,Asia,People's Republic of China,Shanghai,,,,,,121.473701,31.230416
COVID-19_Tencent,2020-02-24 23:59:00,251,146,4,0,23,1,581.67,15.94,Inputted Data,Province,Asia,People's Republic of China,Hubei,,,,,,114.341861,30.546498
COVID-19_Tencent,2020-02-24 23:59:00,135,87,3,0,0,0,644.44,22.22,Inputted Data,Province,Asia,People's Republic of China,Tianjin,,,,,,117.200983,39.084158
COVID-19_Tencent,2020-02-24 23:59:00,81,19,2,7,8,0,234.57,24.69,Inputted Data,Province,Asia,People's Republic of China,Hong Kong,,,,,,114.163825,22.276284
COVID-19_Tencent,2020-02-24 23:59:00,76,54,0,0,0,0,710.53,0.0,Inputted Data,Province,Asia,People's Republic of China,Hunan,,,,,,112.98381,28.112444
COVID-19_Tencent,2020-02-24 23:59:00,76,16,0,0,0,0,210.53,0.0,Inputted Data,Province,Asia,People's Republic of China,Henan,,,,,,113.753602,34.765515
COVID-19_Tencent,2020-02-24 23:59:00,36,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Zhejiang,,,,,,120.152791,30.267446
COVID-19_Tencent,2020-02-24 23:59:00,30,5,1,2,3,0,166.67,33.33,Inputted Data,Province,Asia,People's Republic of China,Taiwan,,,,,,121.508903,25.044319
COVID-19_Tencent,2020-02-24 23:59:00,26,20,0,0,0,0,769.23,0.0,Inputted Data,Province,Asia,People's Republic of China,Fujian,,,,,,119.295144,26.100779
COVID-19_Tencent,2020-02-24 23:59:00,23,14,0,0,1,0,608.7,0.0,Inputted Data,Province,Asia,People's Republic of China,Guizhou,,,,,,106.70741,26.598194
COVID-19_Tencent,2020-02-24 23:59:00,18,18,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Qinghai,,,,,,101.780199,36.620901
COVID-19_Tencent,2020-02-24 23:59:00,18,17,0,0,2,0,944.44,0.0,Inputted Data,Province,Asia,People's Republic of China,Shandong,,,,,,117.020359,36.66853
COVID-19_Tencent,2020-02-24 23:59:00,15,12,1,0,0,1,800.0,66.67,Inputted Data,Province,Asia,People's Republic of China,Hainan,,,,,,110.349228,20.017377
COVID-19_Tencent,2020-02-24 23:59:00,13,12,0,0,1,0,923.08,0.0,Inputted Data,Province,Asia,People's Republic of China,Yunnan,,,,,,102.710002,25.045806
COVID-19_Tencent,2020-02-24 23:59:00,13,8,0,0,0,0,615.38,0.0,Inputted Data,Province,Asia,People's Republic of China,Sichuan,,,,,,104.075931,30.651651
COVID-19_Tencent,2020-02-24 23:59:00,13,9,0,0,1,0,692.31,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangsu,,,,,,118.763232,32.061707
COVID-19_Tencent,2020-02-24 23:59:00,12,5,1,0,0,0,416.67,83.33,Inputted Data,Province,Asia,People's Republic of China,Liaoning,,,,,,123.42944,41.835441
COVID-19_Tencent,2020-02-24 23:59:00,11,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangxi,,,,,,108.327546,22.815478
COVID-19_Tencent,2020-02-24 23:59:00,10,6,0,0,0,0,600.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Macau,,,,,,113.543028,22.186835
COVID-19_Tencent,2020-02-24 23:59:00,9,8,0,0,0,0,888.89,0.0,Inputted Data,Province,Asia,People's Republic of China,Gansu,,,,,,103.826308,36.059421
COVID-19_Tencent,2020-02-24 23:59:00,9,2,0,0,1,0,222.22,0.0,Inputted Data,Province,Asia,People's Republic of China,Inner Mongolia,,,,,,111.765617,40.817498
COVID-19_Tencent,2020-02-24 23:59:00,8,4,0,0,0,0,500.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangdong,,,,,,113.26653,23.132191
COVID-19_Tencent,2020-02-24 23:59:00,8,8,0,0,1,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Hebei,,,,,,114.468664,38.037057
COVID-19_Tencent,2020-02-24 23:59:00,7,6,0,0,0,0,857.14,0.0,Inputted Data,Province,Asia,People's Republic of China,Shaanxi,,,,,,108.954239,34.265472
COVID-19_Tencent,2020-02-24 23:59:00,6,4,0,0,0,0,666.67,0.0,Inputted Data,Province,Asia,People's Republic of China,Anhui,,,,,,117.284922,31.861184
COVID-19_Tencent,2020-02-24 23:59:00,5,4,0,0,1,0,800.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Ningxia,,,,,,106.258754,38.471317
COVID-19_Tencent,2020-02-24 23:59:00,5,4,0,0,0,0,800.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jilin,,,,,,125.32599,43.896536
COVID-19_Tencent,2020-02-24 23:59:00,3,1,0,0,0,0,333.33,0.0,Inputted Data,Province,Asia,People's Republic of China,Xinjiang,,,,,,87.627704,43.793026
COVID-19_Tencent,2020-02-24 23:59:00,2,2,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Heilongjiang,,,,,,126.661669,45.742347
COVID-19_Tencent,2020-02-24 23:59:00,2,1,0,0,0,0,500.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Shanxi,,,,,,112.562398,37.873531
COVID-19_Tencent,2020-02-24 23:59:00,1,1,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Xizang,,,,,,91.117212,29.646922
COVID-19_Tencent,2020-02-24 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Chongqing,,,,,,106.551556,29.563009
COVID-19_Tencent,2020-02-24 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangxi,,,,,,115.909228,28.675696
COVID-19_Tencent,2020-02-23 23:59:00,1649,898,17,20,69,0,544.57,10.31,Statistic Data,Country,Asia,People's Republic of China,,,,,,,104.195397,35.86166
COVID-19_Tencent,2020-02-23 23:59:00,1649,898,17,20,69,0,544.57,10.31,Statistic Data,Continent,Asia,,,,,,,,111.23125,33.47486
COVID-19_Tencent,2020-02-23 23:59:00,1649,898,17,20,69,0,544.57,10.31,Statistic Data,Global,,,,,,,,,148.770017,27.499299
COVID-19_Tencent,2020-02-23 23:59:00,399,198,4,0,9,0,496.24,10.03,Inputted Data,Province,Asia,People's Republic of China,Beijing,,,,,,116.407526,39.90403
COVID-19_Tencent,2020-02-23 23:59:00,335,249,3,0,22,0,743.28,8.96,Inputted Data,Province,Asia,People's Republic of China,Shanghai,,,,,,121.473701,31.230416
COVID-19_Tencent,2020-02-23 23:59:00,251,123,3,0,6,0,490.04,11.95,Inputted Data,Province,Asia,People's Republic of China,Hubei,,,,,,114.341861,30.546498
COVID-19_Tencent,2020-02-23 23:59:00,135,87,3,0,22,0,644.44,22.22,Inputted Data,Province,Asia,People's Republic of China,Tianjin,,,,,,117.200983,39.084158
COVID-19_Tencent,2020-02-23 23:59:00,76,54,0,0,-1,0,710.53,0.0,Inputted Data,Province,Asia,People's Republic of China,Hunan,,,,,,112.98381,28.112444
COVID-19_Tencent,2020-02-23 23:59:00,76,16,0,0,0,0,210.53,0.0,Inputted Data,Province,Asia,People's Republic of China,Henan,,,,,,113.753602,34.765515
COVID-19_Tencent,2020-02-23 23:59:00,74,11,2,5,0,0,148.65,27.03,Inputted Data,Province,Asia,People's Republic of China,Hong Kong,,,,,,114.163825,22.276284
COVID-19_Tencent,2020-02-23 23:59:00,36,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Zhejiang,,,,,,120.152791,30.267446
COVID-19_Tencent,2020-02-23 23:59:00,28,2,1,2,0,0,71.43,35.71,Inputted Data,Province,Asia,People's Republic of China,Taiwan,,,,,,121.508903,25.044319
COVID-19_Tencent,2020-02-23 23:59:00,26,20,0,0,3,0,769.23,0.0,Inputted Data,Province,Asia,People's Republic of China,Fujian,,,,,,119.295144,26.100779
COVID-19_Tencent,2020-02-23 23:59:00,23,13,0,13,3,0,565.22,0.0,Inputted Data,Province,Asia,People's Republic of China,Guizhou,,,,,,106.70741,26.598194
COVID-19_Tencent,2020-02-23 23:59:00,18,18,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Qinghai,,,,,,101.780199,36.620901
COVID-19_Tencent,2020-02-23 23:59:00,18,15,0,0,1,0,833.33,0.0,Inputted Data,Province,Asia,People's Republic of China,Shandong,,,,,,117.020359,36.66853
COVID-19_Tencent,2020-02-23 23:59:00,15,12,0,0,1,0,800.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Hainan,,,,,,110.349228,20.017377
COVID-19_Tencent,2020-02-23 23:59:00,13,11,0,0,0,0,846.15,0.0,Inputted Data,Province,Asia,People's Republic of China,Yunnan,,,,,,102.710002,25.045806
COVID-19_Tencent,2020-02-23 23:59:00,13,8,0,0,2,0,615.38,0.0,Inputted Data,Province,Asia,People's Republic of China,Sichuan,,,,,,104.075931,30.651651
COVID-19_Tencent,2020-02-23 23:59:00,13,8,0,0,0,0,615.38,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangsu,,,,,,118.763232,32.061707
COVID-19_Tencent,2020-02-23 23:59:00,12,5,1,0,0,0,416.67,83.33,Inputted Data,Province,Asia,People's Republic of China,Liaoning,,,,,,123.42944,41.835441
COVID-19_Tencent,2020-02-23 23:59:00,11,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangxi,,,,,,108.327546,22.815478
COVID-19_Tencent,2020-02-23 23:59:00,10,6,0,0,0,0,600.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Macau,,,,,,113.543028,22.186835
COVID-19_Tencent,2020-02-23 23:59:00,9,8,0,0,0,0,888.89,0.0,Inputted Data,Province,Asia,People's Republic of China,Gansu,,,,,,103.826308,36.059421
COVID-19_Tencent,2020-02-23 23:59:00,9,1,0,0,0,0,111.11,0.0,Inputted Data,Province,Asia,People's Republic of China,Inner Mongolia,,,,,,111.765617,40.817498
COVID-19_Tencent,2020-02-23 23:59:00,8,4,0,0,0,0,500.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangdong,,,,,,113.26653,23.132191
COVID-19_Tencent,2020-02-23 23:59:00,8,7,0,0,1,0,875.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Hebei,,,,,,114.468664,38.037057
COVID-19_Tencent,2020-02-23 23:59:00,7,6,0,0,0,0,857.14,0.0,Inputted Data,Province,Asia,People's Republic of China,Shaanxi,,,,,,108.954239,34.265472
COVID-19_Tencent,2020-02-23 23:59:00,6,4,0,0,0,0,666.67,0.0,Inputted Data,Province,Asia,People's Republic of China,Anhui,,,,,,117.284922,31.861184
COVID-19_Tencent,2020-02-23 23:59:00,5,3,0,0,0,0,600.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Ningxia,,,,,,106.258754,38.471317
COVID-19_Tencent,2020-02-23 23:59:00,5,4,0,0,0,0,800.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jilin,,,,,,125.32599,43.896536
COVID-19_Tencent,2020-02-23 23:59:00,3,1,0,0,0,0,333.33,0.0,Inputted Data,Province,Asia,People's Republic of China,Xinjiang,,,,,,87.627704,43.793026
COVID-19_Tencent,2020-02-23 23:59:00,2,2,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Heilongjiang,,,,,,126.661669,45.742347
COVID-19_Tencent,2020-02-23 23:59:00,2,1,0,0,0,0,500.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Shanxi,,,,,,112.562398,37.873531
COVID-19_Tencent,2020-02-23 23:59:00,1,1,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Xizang,,,,,,91.117212,29.646922
COVID-19_Tencent,2020-02-23 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Chongqing,,,,,,106.551556,29.563009
COVID-19_Tencent,2020-02-23 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangxi,,,,,,115.909228,28.675696
COVID-19_Tencent,2020-02-22 23:59:00,1629,829,17,10,47,0,508.9,10.44,Statistic Data,Country,Asia,People's Republic of China,,,,,,,104.195397,35.86166
COVID-19_Tencent,2020-02-22 23:59:00,1629,829,17,10,47,0,508.9,10.44,Statistic Data,Continent,Asia,,,,,,,,111.23125,33.47486
COVID-19_Tencent,2020-02-22 23:59:00,1629,829,17,10,47,0,508.9,10.44,Statistic Data,Global,,,,,,,,,148.770017,27.499299
COVID-19_Tencent,2020-02-22 23:59:00,399,189,4,0,11,0,473.68,10.03,Inputted Data,Province,Asia,People's Republic of China,Beijing,,,,,,116.407526,39.90403
COVID-19_Tencent,2020-02-22 23:59:00,335,227,3,1,16,0,677.61,8.96,Inputted Data,Province,Asia,People's Republic of China,Shanghai,,,,,,121.473701,31.230416
COVID-19_Tencent,2020-02-22 23:59:00,251,117,3,1,5,0,466.14,11.95,Inputted Data,Province,Asia,People's Republic of China,Hubei,,,,,,114.341861,30.546498
COVID-19_Tencent,2020-02-22 23:59:00,135,65,3,2,3,0,481.48,22.22,Inputted Data,Province,Asia,People's Republic of China,Tianjin,,,,,,117.200983,39.084158
COVID-19_Tencent,2020-02-22 23:59:00,76,55,0,0,1,0,723.68,0.0,Inputted Data,Province,Asia,People's Republic of China,Hunan,,,,,,112.98381,28.112444
COVID-19_Tencent,2020-02-22 23:59:00,76,16,0,0,0,0,210.53,0.0,Inputted Data,Province,Asia,People's Republic of China,Henan,,,,,,113.753602,34.765515
COVID-19_Tencent,2020-02-22 23:59:00,69,11,2,1,5,0,159.42,28.99,Inputted Data,Province,Asia,People's Republic of China,Hong Kong,,,,,,114.163825,22.276284
COVID-19_Tencent,2020-02-22 23:59:00,36,0,0,2,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Zhejiang,,,,,,120.152791,30.267446
COVID-19_Tencent,2020-02-22 23:59:00,26,2,1,0,0,0,76.92,38.46,Inputted Data,Province,Asia,People's Republic of China,Taiwan,,,,,,121.508903,25.044319
COVID-19_Tencent,2020-02-22 23:59:00,26,17,0,0,0,0,653.85,0.0,Inputted Data,Province,Asia,People's Republic of China,Fujian,,,,,,119.295144,26.100779
COVID-19_Tencent,2020-02-22 23:59:00,18,18,0,3,3,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Qinghai,,,,,,101.780199,36.620901
COVID-19_Tencent,2020-02-22 23:59:00,18,14,0,0,0,0,777.78,0.0,Inputted Data,Province,Asia,People's Republic of China,Shandong,,,,,,117.020359,36.66853
COVID-19_Tencent,2020-02-22 23:59:00,15,11,0,0,0,0,733.33,0.0,Inputted Data,Province,Asia,People's Republic of China,Hainan,,,,,,110.349228,20.017377
COVID-19_Tencent,2020-02-22 23:59:00,13,11,0,0,1,0,846.15,0.0,Inputted Data,Province,Asia,People's Republic of China,Yunnan,,,,,,102.710002,25.045806
COVID-19_Tencent,2020-02-22 23:59:00,13,6,0,0,0,0,461.54,0.0,Inputted Data,Province,Asia,People's Republic of China,Sichuan,,,,,,104.075931,30.651651
COVID-19_Tencent,2020-02-22 23:59:00,13,8,0,0,1,0,615.38,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangsu,,,,,,118.763232,32.061707
COVID-19_Tencent,2020-02-22 23:59:00,12,5,1,0,0,0,416.67,83.33,Inputted Data,Province,Asia,People's Republic of China,Liaoning,,,,,,123.42944,41.835441
COVID-19_Tencent,2020-02-22 23:59:00,11,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangxi,,,,,,108.327546,22.815478
COVID-19_Tencent,2020-02-22 23:59:00,10,6,0,0,0,0,600.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Macau,,,,,,113.543028,22.186835
COVID-19_Tencent,2020-02-22 23:59:00,10,10,0,0,1,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guizhou,,,,,,106.70741,26.598194
COVID-19_Tencent,2020-02-22 23:59:00,9,8,0,0,0,0,888.89,0.0,Inputted Data,Province,Asia,People's Republic of China,Gansu,,,,,,103.826308,36.059421
COVID-19_Tencent,2020-02-22 23:59:00,9,1,0,0,0,0,111.11,0.0,Inputted Data,Province,Asia,People's Republic of China,Inner Mongolia,,,,,,111.765617,40.817498
COVID-19_Tencent,2020-02-22 23:59:00,8,4,0,0,0,0,500.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangdong,,,,,,113.26653,23.132191
COVID-19_Tencent,2020-02-22 23:59:00,8,6,0,0,0,0,750.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Hebei,,,,,,114.468664,38.037057
COVID-19_Tencent,2020-02-22 23:59:00,7,6,0,0,0,0,857.14,0.0,Inputted Data,Province,Asia,People's Republic of China,Shaanxi,,,,,,108.954239,34.265472
COVID-19_Tencent,2020-02-22 23:59:00,6,4,0,0,0,0,666.67,0.0,Inputted Data,Province,Asia,People's Republic of China,Anhui,,,,,,117.284922,31.861184
COVID-19_Tencent,2020-02-22 23:59:00,5,3,0,0,0,0,600.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Ningxia,,,,,,106.258754,38.471317
COVID-19_Tencent,2020-02-22 23:59:00,5,4,0,0,0,0,800.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jilin,,,,,,125.32599,43.896536
COVID-19_Tencent,2020-02-22 23:59:00,3,1,0,0,0,0,333.33,0.0,Inputted Data,Province,Asia,People's Republic of China,Xinjiang,,,,,,87.627704,43.793026
COVID-19_Tencent,2020-02-22 23:59:00,2,2,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Heilongjiang,,,,,,126.661669,45.742347
COVID-19_Tencent,2020-02-22 23:59:00,2,1,0,0,0,0,500.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Shanxi,,,,,,112.562398,37.873531
COVID-19_Tencent,2020-02-22 23:59:00,1,1,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Xizang,,,,,,91.117212,29.646922
