dataid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
17411,7,125.013277,43.995684,烧锅镇,,220122,0431,220122105000,,,,,,,,,,2,100,1006,1251,2562,17411,,,
17412,7,125.265308,44.67903,高家店镇,,220122,0431,220122106000,,,,,,,,,,2,100,1006,1251,2562,17412,,,
17413,7,125.132121,44.289945,华家镇,,220122,0431,220122107000,,,,,,,,,,2,100,1006,1251,2562,17413,,,
17414,7,124.810001,44.550381,三盛玉镇,,220122,0431,220122108000,,,,,,,,,,2,100,1006,1251,2562,17414,,,
17415,7,124.829151,44.34385,巴吉垒镇,,220122,0431,220122109000,,,,,,,,,,2,100,1006,1251,2562,17415,,,
17416,7,124.877145,44.104732,三岗镇,,220122,0431,220122110000,,,,,,,,,,2,100,1006,1251,2562,17416,,,
17417,7,125.271289,44.264022,前岗乡,,220122,0431,220122200000,,,,,,,,,,2,100,1006,1251,2562,17417,,,
17418,7,125.184742,44.432889,龙王乡,,220122,0431,220122201000,,,,,,,,,,2,100,1006,1251,2562,17418,,,
17419,7,124.97318,44.522441,万顺乡,,220122,0431,220122203000,,,,,,,,,,2,100,1006,1251,2562,17419,,,
17420,7,124.913316,44.675427,杨树林乡,,220122,0431,220122204000,,,,,,,,,,2,100,1006,1251,2562,17420,,,
17421,7,124.683306,44.509924,永安乡,,220122,0431,220122205000,,,,,,,,,,2,100,1006,1251,2562,17421,,,
17422,7,125.597415,44.850621,青山口乡,,220122,0431,220122206000,,,,,,,,,,2,100,1006,1251,2562,17422,,,
17423,7,125.466971,44.816298,黄鱼圈乡,,220122,0431,220122207000,,,,,,,,,,2,100,1006,1251,2562,17423,,,
17424,7,125.529812,44.709339,新农乡,,220122,0431,220122208000,,,,,,,,,,2,100,1006,1251,2562,17424,,,
17425,7,125.401532,44.619425,万金塔乡,,220122,0431,220122209000,,,,,,,,,,2,100,1006,1251,2562,17425,,,
17426,7,125.351166,44.77479,小城子乡,,220122,0431,220122210000,,,,,,,,,,2,100,1006,1251,2562,17426,,,
17427,7,124.802746,44.239154,洼中高农场,,220122,0431,220122400000,,,,,,,,,,2,100,1006,1251,2562,17427,,,
17428,7,125.369421,43.862313,临河街道,,220105,0431,220171001000,,,,,,,,,,2,100,1006,1251,2563,17428,,,
