gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
46157,7,102.856019,25.545911,柯渡镇,,530129,0871,530129104000,,,,,,,,,,2,100,1024,1468,4433,46157,,,
46158,7,102.923873,25.768552,倘甸镇,,530129,0871,530129105000,,,,,,,,,,2,100,1024,1468,4433,46158,,,
46159,7,103.264266,25.739408,功山镇,,530129,0871,530129106000,,,,,,,,,,2,100,1024,1468,4433,46159,,,
46160,7,103.376688,25.639961,河口镇,,530129,0871,530129107000,,,,,,,,,,2,100,1024,1468,4433,46160,,,
46161,7,103.332605,25.532002,七星镇,,530129,0871,530129108000,,,,,,,,,,2,100,1024,1468,4433,46161,,,
46162,7,103.005487,25.486211,先锋镇,,530129,0871,530129109000,,,,,,,,,,2,100,1024,1468,4433,46162,,,
46163,7,102.781653,25.639791,鸡街镇,,530129,0871,530129110000,,,,,,,,,,2,100,1024,1468,4433,46163,,,
46164,7,102.993398,25.830074,凤合镇,,530129,0871,530129111000,,,,,,,,,,2,100,1024,1468,4433,46164,,,
46165,7,102.970632,25.621089,六哨乡,,530129,0871,530129205000,,,,,,,,,,2,100,1024,1468,4433,46165,,,
46166,7,103.001255,25.932565,联合乡,,530129,0871,530129208000,,,,,,,,,,2,100,1024,1468,4433,46166,,,
46167,7,103.128274,25.843031,金源乡,,530129,0871,530129209000,,,,,,,,,,2,100,1024,1468,4433,46167,,,
46168,7,103.11093,25.685566,甸沙乡,,530129,0871,530129210000,,,,,,,,,,2,100,1024,1468,4433,46168,,,
46169,7,103.256604,25.558175,昆明倘甸产业园区轿子山旅游开发区,,530129,0871,530129405000,,,,,,,,,,2,100,1024,1468,4433,46169,,,
46170,7,102.487163,24.921465,连然街道,,530181,0871,530181001000,,,,,,,,,,2,100,1024,1468,4434,46170,,,
46171,7,102.497203,24.900827,金方街道,,530181,0871,530181002000,,,,,,,,,,2,100,1024,1468,4434,46171,,,
46172,7,102.359501,24.663574,八街街道,,530181,0871,530181003000,,,,,,,,,,2,100,1024,1468,4434,46172,,,
46173,7,102.450187,24.955396,温泉街道,,530181,0871,530181004000,,,,,,,,,,2,100,1024,1468,4434,46173,,,
46174,7,102.326184,25.01713,青龙街道,,530181,0871,530181005000,,,,,,,,,,2,100,1024,1468,4434,46174,,,
46175,7,102.235456,24.939309,禄脿街道,,530181,0871,530181006000,,,,,,,,,,2,100,1024,1468,4434,46175,,,
46176,7,102.382852,24.932975,草铺街道,,530181,0871,530181007000,,,,,,,,,,2,100,1024,1468,4434,46176,,,
46177,7,102.582056,24.948629,太平新城街道,,530181,0871,530181008000,,,,,,,,,,2,100,1024,1468,4434,46177,,,
46178,7,102.418925,24.854672,县街街道,,530181,0871,530181009000,,,,,,,,,,2,100,1024,1468,4434,46178,,,
46179,7,103.80671,25.490243,南宁街道,,530302,0874,530302001000,,,,,,,,,,2,100,1024,1469,4435,46179,,,
46180,7,103.794199,25.525674,建宁街道,,530302,0874,530302002000,,,,,,,,,,2,100,1024,1469,4435,46180,,,
46181,7,103.807182,25.524175,白石江街道,,530302,0874,530302003000,,,,,,,,,,2,100,1024,1469,4435,46181,,,
46182,7,103.783525,25.489493,寥廓街道,,530302,0874,530302004000,,,,,,,,,,2,100,1024,1469,4435,46182,,,
46183,7,103.733849,25.5178,西城街道,,530302,0874,530302005000,,,,,,,,,,2,100,1024,1469,4435,46183,,,
46184,7,103.81134,25.455803,益宁街道,,530302,0874,530302006000,,,,,,,,,,2,100,1024,1469,4435,46184,,,
46185,7,103.805012,25.495241,文华街道,,530302,0874,530302007000,,,,,,,,,,2,100,1024,1469,4435,46185,,,
46186,7,103.805012,25.495241,太和街道,,530302,0874,530302008000,,,,,,,,,,2,100,1024,1469,4435,46186,,,
46187,7,103.805012,25.495241,潇湘街道,,530302,0874,530302009000,,,,,,,,,,2,100,1024,1469,4435,46187,,,
46188,7,103.805012,25.495241,翠峰街道,,530302,0874,530302010000,,,,,,,,,,2,100,1024,1469,4435,46188,,,
46189,7,103.82877,25.420586,三宝街道,,530302,0874,530302011000,,,,,,,,,,2,100,1024,1469,4435,46189,,,
46190,7,103.847561,25.467889,沿江街道,,530302,0874,530302012000,,,,,,,,,,2,100,1024,1469,4435,46190,,,
46191,7,103.880525,25.51111,珠街街道,,530302,0874,530302013000,,,,,,,,,,2,100,1024,1469,4435,46191,,,
46192,7,103.877617,25.298147,越州镇,,530302,0874,530302102000,,,,,,,,,,2,100,1024,1469,4435,46192,,,
46193,7,104.062765,25.248803,东山镇,,530302,0874,530302103000,,,,,,,,,,2,100,1024,1469,4435,46193,,,
46194,7,103.916149,25.356418,茨营镇,,530302,0874,530302104000,,,,,,,,,,2,100,1024,1469,4435,46194,,,
46195,7,103.809811,25.589845,西平街道,,530303,0874,530303001000,,,,,,,,,,2,100,1024,1469,4436,46195,,,
46196,7,103.809824,25.589857,龙华街道,,530303,0874,530303002000,,,,,,,,,,2,100,1024,1469,4436,46196,,,
46197,7,103.796167,25.489999,金龙街道,,530300,0874,530303003000,,,,,,,,,,2,100,1024,1469,4436,46197,,,
46198,7,103.796167,25.489999,花山街道,,530300,0874,530303004000,,,,,,,,,,2,100,1024,1469,4436,46198,,,
46199,7,104.016835,25.652864,白水镇,,530303,0874,530303101000,,,,,,,,,,2,100,1024,1469,4436,46199,,,
46200,7,103.835776,25.750825,盘江镇,,530303,0874,530303102000,,,,,,,,,,2,100,1024,1469,4436,46200,,,
46201,7,104.039928,25.912256,炎方乡,,530303,0874,530303201000,,,,,,,,,,2,100,1024,1469,4436,46201,,,
46202,7,104.119804,25.830643,播乐乡,,530303,0874,530303202000,,,,,,,,,,2,100,1024,1469,4436,46202,,,
46203,7,103.663428,25.673874,大坡乡,,530303,0874,530303203000,,,,,,,,,,2,100,1024,1469,4436,46203,,,
46204,7,103.67135,25.878907,菱角乡,,530303,0874,530303204000,,,,,,,,,,2,100,1024,1469,4436,46204,,,
46205,7,103.601923,25.990393,德泽乡,,530303,0874,530303205000,,,,,,,,,,2,100,1024,1469,4436,46205,,,
46206,7,103.577921,25.430624,通泉街道,,530321,0874,530304001000,,,,,,,,,,2,100,1024,1469,4437,46206,,,
46207,7,103.596347,25.481523,鸡头村街道,,530321,0874,530304002000,,,,,,,,,,2,100,1024,1469,4437,46207,,,
46208,7,103.499789,25.475084,王家庄街道,,530321,0874,530304003000,,,,,,,,,,2,100,1024,1469,4437,46208,,,
46209,7,103.662395,25.571203,张安屯街道,,530321,0874,530304004000,,,,,,,,,,2,100,1024,1469,4437,46209,,,
46210,7,103.412866,25.382052,旧县街道,,530321,0874,530304005000,,,,,,,,,,2,100,1024,1469,4437,46210,,,
46211,7,103.393379,25.453332,马过河镇,,530321,0874,530304100000,,,,,,,,,,2,100,1024,1469,4437,46211,,,
46212,7,103.577662,25.267806,纳章镇,,530321,0874,530304101000,,,,,,,,,,2,100,1024,1469,4437,46212,,,
46213,7,103.379402,25.270649,马鸣乡,,530321,0874,530304200000,,,,,,,,,,2,100,1024,1469,4437,46213,,,
46214,7,103.464115,25.212195,大庄乡,,530321,0874,530304201000,,,,,,,,,,2,100,1024,1469,4437,46214,,,
46215,7,103.637092,25.329575,月望乡,,530321,0874,530304202000,,,,,,,,,,2,100,1024,1469,4437,46215,,,
46216,7,103.666663,25.030051,中枢街道,,530322,0874,530322001000,,,,,,,,,,2,100,1024,1469,4438,46216,,,
