gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
18458,7,126.762834,45.727527,新香坊街道,,230110,0451,230110004000,,,,,,,,,,2,100,1007,1260,2629,18458,,,
18459,7,126.719313,45.733342,铁东街道,,230110,0451,230110005000,,,,,,,,,,2,100,1007,1260,2629,18459,,,
18460,7,126.712202,45.731767,新成街道,,230110,0451,230110006000,,,,,,,,,,2,100,1007,1260,2629,18460,,,
18461,7,126.662593,45.707716,红旗街道,,230110,0451,230110007000,,,,,,,,,,2,100,1007,1260,2629,18461,,,
18462,7,126.679807,45.735032,六顺街道,,230110,0451,230110008000,,,,,,,,,,2,100,1007,1260,2629,18462,,,
18463,7,126.637489,45.706708,建筑街道,,230103,0451,230110009000,,,,,,,,,,2,100,1007,1260,2629,18463,,,
18464,7,126.645604,45.721588,哈平路街道,,230110,0451,230110010000,,,,,,,,,,2,100,1007,1260,2629,18464,,,
18465,7,126.652573,45.716773,安乐街道,,230110,0451,230110011000,,,,,,,,,,2,100,1007,1260,2629,18465,,,
18466,7,126.65452,45.709389,健康路街道,,230110,0451,230110012000,,,,,,,,,,2,100,1007,1260,2629,18466,,,
18467,7,126.666691,45.701957,大庆路街道,,230110,0451,230110013000,,,,,,,,,,2,100,1007,1260,2629,18467,,,
18468,7,126.695267,45.69615,进乡街道,,230110,0451,230110014000,,,,,,,,,,2,100,1007,1260,2629,18468,,,
18469,7,126.684376,45.699944,通乡街道,,230110,0451,230110015000,,,,,,,,,,2,100,1007,1260,2629,18469,,,
18470,7,126.66015,45.736094,和平路街道,,230110,0451,230110016000,,,,,,,,,,2,100,1007,1260,2629,18470,,,
18471,7,126.652025,45.738953,民生路街道,,230110,0451,230110017000,,,,,,,,,,2,100,1007,1260,2629,18471,,,
18472,7,126.644834,45.731883,文政街道,,230110,0451,230110018000,,,,,,,,,,2,100,1007,1260,2629,18472,,,
18473,7,126.63748,45.730493,王兆街道,,230110,0451,230110019000,,,,,,,,,,2,100,1007,1260,2629,18473,,,
